# t /s, C /M, C /M, C /M,Cb/M,,1/c _ a,1/c_b,1/c_C,,,
4.425,0.0283,0.017,0.0136,2.1,,35.33568905,58.82352941,73.52941176,,,
4.5,0.0281,0.017,0.0136,2.1,,35.58718861,58.82352941,73.52941176,,,
4.575,0.0281,0.017,0.0138,2.1,,35.58718861,58.82352941,72.46376812,,,
4.65,0.028,0.0172,0.0136,2.1,,35.71428571,58.13953488,73.52941176,,,
4.725,0.0284,0.0169,0.0139,2.1,,35.21126761,59.17159763,71.94244604,,,
4.8,0.0281,0.0168,0.0137,2.1,,35.58718861,59.52380952,72.99270073,,,
4.875,0.028,0.0167,0.0139,2.1,,35.71428571,59.88023952,71.94244604,,,
4.95,0.0277,0.0164,0.0135,2.1,,36.10108303,60.97560976,74.07407407,,,
5.025,0.0278,0.017,0.0139,2.1,,35.97122302,58.82352941,71.94244604,,,
5.1,0.0277,0.0171,0.0135,2.1,,36.10108303,58.47953216,74.07407407,,,
5.175,0.0277,0.0166,0.0136,2.1,,36.10108303,60.24096386,73.52941176,,,
5.25,0.0273,0.0169,0.0135,2.1,,36.63003663,59.17159763,74.07407407,,,
5.325,0.0271,0.0166,0.0136,2.1,,36.900369,60.24096386,73.52941176,,,
5.4,0.0272,0.0166,0.0133,2.1,,36.76470588,60.24096386,75.18796992,,,
5.475,0.0272,0.0167,0.0133,2.1,,36.76470588,59.88023952,75.18796992,,,
5.55,0.0266,0.0168,0.0133,2.1,,37.59398496,59.52380952,75.18796992,,,
5.625,0.0269,0.0167,0.0138,2.1,,37.17472119,59.88023952,72.46376812,,,
5.7,0.0274,0.0169,0.0134,2.1,,36.49635036,59.17159763,74.62686567,,,
5.775,0.0267,0.0168,0.0136,2.1,,37.45318352,59.52380952,73.52941176,,,
5.85,0.0267,0.0165,0.0131,2.1,,37.45318352,60.60606061,76.33587786,,,
5.925,0.0267,0.0166,0.0132,2.1,,37.45318352,60.24096386,75.75757576,,,
6,0.0267,0.0163,0.0136,2.1,,37.45318352,61.34969325,73.52941176,,,
6.075,0.0266,0.0162,0.0133,2.1,,37.59398496,61.72839506,75.18796992,,,
6.15,0.0267,0.0164,0.0134,2.1,,37.45318352,60.97560976,74.62686567,,,
6.225,0.0263,0.0164,0.0134,2.1,,38.02281369,60.97560976,74.62686567,,,
6.3,0.0266,0.0161,0.0133,2.1,,37.59398496,62.11180124,75.18796992,,,
6.375,0.0263,0.0164,0.0138,2.1,,38.02281369,60.97560976,72.46376812,,,
6.45,0.0261,0.0167,0.013,2.1,,38.31417625,59.88023952,76.92307692,,,
6.525,0.0263,0.0165,0.0132,2.1,,38.02281369,60.60606061,75.75757576,,,
6.6,0.0261,0.0163,0.0133,2.1,,38.31417625,61.34969325,75.18796992,,,
6.675,0.0256,0.0163,0.0136,2.1,,39.0625,61.34969325,73.52941176,,,
6.75,0.026,0.0161,0.0136,2.1,,38.46153846,62.11180124,73.52941176,,,
6.825,0.026,0.0163,0.0129,2.1,,38.46153846,61.34969325,77.51937984,,,
6.9,0.0263,0.0161,0.0134,2.1,,38.02281369,62.11180124,74.62686567,,,
6.975,0.0259,0.0163,0.0132,2.1,,38.61003861,61.34969325,75.75757576,,,
7.05,0.0257,0.0164,0.0129,2.1,,38.91050584,60.97560976,77.51937984,,,
7.125,0.0256,0.0163,0.013,2.1,,39.0625,61.34969325,76.92307692,,,
7.2,0.0258,0.0159,0.013,2.1,,38.75968992,62.89308176,76.92307692,,,
7.275,0.0255,0.0157,0.0127,2.1,,39.21568627,63.69426752,78.74015748,,,
7.35,0.0255,0.0159,0.0131,2.1,,39.21568627,62.89308176,76.33587786,,,
7.425,0.0258,0.0161,0.0131,2.1,,38.75968992,62.11180124,76.33587786,,,
7.5,0.0252,0.0162,0.0131,2.1,,39.68253968,61.72839506,76.33587786,,,
7.575,0.0252,0.0158,0.0131,2.1,,39.68253968,63.29113924,76.33587786,,,
7.65,0.0252,0.0161,0.0127,2.1,,39.68253968,62.11180124,78.74015748,,,
7.725,0.0251,0.016,0.0128,2.1,,39.84063745,62.5,78.125,,,
7.8,0.0251,0.016,0.0132,2.1,,39.84063745,62.5,75.75757576,,,
7.875,0.025,0.0157,0.0128,2.1,,40,63.69426752,78.125,,,
7.95,0.0251,0.016,0.0128,2.1,,39.84063745,62.5,78.125,,,
8.025,0.0246,0.0158,0.0133,2.1,,40.6504065,63.29113924,75.18796992,,,
8.1,0.0249,0.0158,0.0129,2.1,,40.16064257,63.29113924,77.51937984,,,
8.175,0.0245,0.0154,0.013,2.1,,40.81632653,64.93506494,76.92307692,,,
8.25,0.0246,0.0157,0.0128,2.1,,40.6504065,63.69426752,78.125,,,
8.325,0.0245,0.0155,0.0128,2.1,,40.81632653,64.51612903,78.125,,,
8.4,0.0246,0.016,0.0129,2.1,,40.6504065,62.5,77.51937984,,,
8.475,0.0246,0.0152,0.0127,2.1,,40.6504065,65.78947368,78.74015748,,,
8.55,0.0242,0.0155,0.0124,2.1,,41.32231405,64.51612903,80.64516129,,,
8.625,0.0242,0.0155,0.013,2.1,,41.32231405,64.51612903,76.92307692,,,
8.7,0.0239,0.0155,0.0127,2.1,,41.84100418,64.51612903,78.74015748,,,
8.775,0.0243,0.0155,0.0126,2.1,,41.15226337,64.51612903,79.36507937,,,
8.85,0.0244,0.0152,0.0127,2.1,,40.98360656,65.78947368,78.74015748,,,
8.925,0.024,0.0154,0.013,2.1,,41.66666667,64.93506494,76.92307692,,,
9,0.0239,0.0154,0.0127,2.1,,41.84100418,64.93506494,78.74015748,,,
9.075,0.024,0.0151,0.0126,2.1,,41.66666667,66.22516556,79.36507937,,,
9.15,0.0241,0.0156,0.0124,2.1,,41.49377593,64.1025641,80.64516129,,,
9.225,0.0241,0.0153,0.0131,2.1,,41.49377593,65.35947712,76.33587786,,,
9.3,0.0237,0.0155,0.0125,2.1,,42.19409283,64.51612903,80,,,
9.375,0.024,0.0153,0.0126,2.1,,41.66666667,65.35947712,79.36507937,,,
9.45,0.0236,0.0151,0.0127,2.1,,42.37288136,66.22516556,78.74015748,,,
9.525,0.0238,0.0155,0.0128,2.1,,42.01680672,64.51612903,78.125,,,
